beta,alpha,rmse_I,rmse_Inc,rmse_Beta,r2,r2_Inc,r2_full,r2_Inc_full,time_predict,fraq_people,actual_peak_I,predicted_peak_I,actual_peak_Inc,predicted_peak_inc,actual_peak_day,predicted_peak_day,actual_peak_day_Inc,predicted_peak_day_inc
0.1,0.9100000000000006,1.3228756555322954,0.408248290463863,2.7955731331885087e-06,-0.7921991332370262,-0.1034482758620689,0.1830383193931143,-0.0450685826257348,0.0365943908691406,4,10,1.0,2.0,0.0,1,4,16,4
0.1,0.9300000000000006,0.478713553878169,0.0,9.999999999999994e-08,0.7448967266578088,1.0,0.9183097545579444,1.0,0.0319995880126953,4,10,5.0,0.0,0.0,1,4,1,4
0.1,0.9500000000000006,1.3654974673478282,0.4677071733467426,1.0097450836240786e-06,0.4344205641312576,-0.0862068965517244,0.6551325524044389,-0.0442565887618096,0.031531810760498,4,10,7.0,2.0,1.0,1,4,10,4
0.1,0.9900000000000007,0.6846531968814576,0.3061862178478972,1.785762262451179e-06,0.7954157984466754,-0.0601226993865031,0.8992725237828764,-0.0575793184488842,0.0483708381652832,4,10,7.0,2.0,0.0,1,4,14,4
0.11,0.2,0.2282177322938192,0.1020620726159657,2.119309268057932e-06,0.7115384615384617,-0.0105263157894739,0.9642115811323456,-0.0101010101010103,0.0484476089477539,4,10,2.0,1.0,0.0,1,4,7,4
0.11,0.24000000000000005,0.6123724356957945,0.408248290463863,4.82095226684923e-06,0.7390516460283902,-0.0434782608695649,0.893491124260355,0.0117356392835088,0.0375330448150634,4,10,5.0,3.0,0.0,1,4,10,4
0.11,0.2700000000000001,0.9298297335175584,0.2700308624336608,5.827255929121017e-06,0.619974245242524,0.0454545454545455,0.7993424233633111,0.1452991452991457,0.0478665828704834,4,10,7.0,1.0,1.0,1,4,4,4
0.11,0.2800000000000001,0.3061862178478972,0.0,1.0578794325881769e-07,0.8711217183770883,1.0,0.971153846153846,1.0,0.0463945865631103,4,10,5.0,1.0,0.0,1,4,3,4
0.11,0.3000000000000001,0.1443375672974064,0.0,9.999999999999994e-08,0.9599916649301938,1.0,0.9929318631608708,1.0,0.0338442325592041,4,10,5.0,0.0,0.0,1,4,1,4
0.11,0.3100000000000001,1.3228756555322954,0.3227486121839514,4.95780980472725e-06,0.282051282051282,-0.116279069767442,0.6076233183856501,-0.0214504596527067,0.0391862392425537,4,10,7.0,1.0,0.0,1,4,4,4
0.11,0.3300000000000001,0.2041241452319315,0.1020620726159657,5.015608502547489e-07,0.9542802714608882,-0.0105263157894739,0.987682832948422,0.796334012219959,0.0354504585266113,4,10,6.0,2.0,0.0,1,4,4,4
0.11,0.35000000000000014,0.1767766952966369,0.0,1.0391834157937393e-07,0.981245115915603,1.0,0.9944108057755008,1.0,0.032841682434082,4,11,8.0,1.0,0.0,3,4,3,4
0.11,0.36000000000000015,0.7905694150420949,0.25,4.091384019512578e-06,0.4108019639934533,-0.0285714285714282,0.8348517794720762,0.111111111111111,0.0360002517700195,4,10,5.0,2.0,0.0,1,4,22,4
