beta,alpha,rmse_I,rmse_Inc,rmse_Beta,r2,r2_Inc,r2_full,r2_Inc_full,time_predict,fraq_people,actual_peak_I,predicted_peak_I,actual_peak_Inc,predicted_peak_inc,actual_peak_day,predicted_peak_day,actual_peak_day_Inc,predicted_peak_day_inc
0.1,0.6500000000000004,5375.157780629948,1151.062593324099,8.270578973593422e-06,-672.9915249964249,-589.3967673044958,-645.8903271180499,-573.1317601230462,0.0,4,701,14374.0,182.0,3269.0,18,32,10,29
0.1,0.6700000000000004,4248.885864994493,877.514310187209,4.74864653469598e-06,-1607.409509214241,-1303.9941451320965,-1506.6973084822762,-1205.2650613812475,0.0080235004425048,4,392,9311.0,96.0,1992.0,12,43,5,40
0.1,0.7000000000000004,5219.489373771793,1100.4058626252406,5.822615677253299e-06,-1488.1664452093794,-1157.8245457599328,-1197.4714533867275,-1054.1629862290051,0.0,4,614,13205.0,148.0,2923.0,17,36,10,33
0.1,0.7100000000000004,3222.858809543167,655.2267021802454,2.58350420664994e-06,-1082.1101376746392,-710.8078886158968,-788.6519533637023,-606.8957883199696,0.0104050636291503,4,534,6351.0,141.0,1318.0,16,51,5,48
0.1,0.7700000000000005,4488.095599982617,940.5813195837986,3.588266025220557e-06,-212.47292184366955,-228.4342315749853,-142.23094649403637,-175.68341351646217,0.0,4,1594,11840.0,330.0,2553.0,44,37,41,33
0.1,0.7900000000000005,6260.807281213822,1371.6514339474152,6.682978480230079e-06,-110.24476698930678,-119.64289712434795,-87.74335485487106,-102.27431931024714,0.0120258331298828,4,2421,19527.0,520.0,4548.0,40,29,40,26
0.1,0.8100000000000005,5641.479454673216,1208.3911566624442,4.464105657510814e-06,-68.87250673686339,-83.01611089494834,-55.08957747702384,-68.42725372233967,0.0,4,2659,16180.0,579.0,3614.0,62,35,50,32
0.1,0.8300000000000005,5630.40925096332,1225.294785959689,5.014592583185593e-06,-24.472661023553343,-26.054241727517795,-21.388802664838163,-23.81910764887217,0.0120608806610107,4,3792,18226.0,817.0,4139.0,45,31,41,28
0.1,0.8500000000000005,6430.2369772297925,1432.2040415620488,6.20556781015889e-06,-16.328921075926026,-18.58012626652905,-14.764070300616636,-17.316761190152242,0.0,4,4982,21681.0,1042.0,5094.0,43,27,39,25
0.1,0.8900000000000006,658.4900809174476,150.36945611836646,1.2127257849398536e-06,0.9437298458870492,0.9359320913053922,0.9512265521741052,0.9431645513289232,0.0,25,7599,8270.0,1648.0,1716.0,39,40,33,36
0.1,0.9100000000000006,992.1068032681304,220.8237235514266,1.7620782676615311e-06,0.9118428340369468,0.9055198131313654,0.9216856488443108,0.9128786912677264,0.0083644390106201,23,9234,10678.0,1962.0,2251.0,38,40,37,36
0.1,0.9300000000000006,1540.5305683753131,332.1182854881007,2.7234014816959284e-06,0.8492003750429374,0.8541398298936829,0.8616497504505565,0.8619913408586374,0.0,19,11046,14466.0,2436.0,3127.0,35,35,29,32
0.1,0.9500000000000006,1485.715149644222,334.1659679225984,3.4448814736372227e-06,0.9039512545907008,0.8987340751209693,0.9092885422601614,0.902092922506608,0.0,15,13534,17203.0,3085.0,3782.0,30,31,27,28
0.1,0.9900000000000007,2242.254121290547,538.5477075741139,7.343246737868285e-06,0.8848130386212971,0.8695781453840693,0.8879202891785583,0.8717513676508224,0.0020148754119873,10,19896,27377.0,4850.0,6535.0,23,22,19,19
0.11,0.2,858.9122481371423,173.87273842286683,1.2795996430341848e-05,-469.14691751506496,-443.7318605542077,-460.864290277452,-337.30639661955405,0.0083088874816894,4,131,1341.0,40.0,273.0,8,62,5,57
0.11,0.24000000000000005,1344.8797576363472,273.8041993529926,1.2947240274433992e-05,-607.3767033203826,-461.9414696346048,-602.5653858286602,-414.2120397085152,0.0080177783966064,4,179,2454.0,63.0,510.0,10,52,9,48
0.11,0.2700000000000001,706.6273844231249,143.53418582344764,9.517265286593053e-06,-153.24124090327717,-124.35171160774468,-150.44835973801906,-99.35182539231523,0.0,4,199,991.0,65.0,200.0,8,66,5,60
0.11,0.2800000000000001,964.8830401919188,196.08629052877035,1.7828269047756922e-05,-506.9224345404022,-352.10825119802456,-500.0719941711988,-304.7782667188007,0.0,4,154,1729.0,53.0,358.0,10,49,5,45
0.11,0.3000000000000001,1117.525186144217,226.2448664242646,1.018879173226878e-05,-462.78765290674687,-335.6404758982321,-454.6317765936354,-279.9443277160785,0.0,4,191,1772.0,63.0,362.0,8,57,5,53
0.11,0.3100000000000001,1503.5119546969577,305.30044969395857,1.1411308921250252e-05,-857.395277914023,-717.061443398245,-845.0569529281303,-604.4129228687416,0.0100069046020507,4,181,2691.0,54.0,557.0,8,53,6,49
0.11,0.3300000000000001,2540.6235352599306,533.2973002150552,1.6893846676666456e-05,-825.8784150927282,-774.9285281019919,-820.3443903347851,-709.342420562197,0.0,4,268,6066.0,77.0,1338.0,11,35,6,32
0.11,0.35000000000000014,1395.8778413302027,282.3978244427531,8.821631830221876e-06,-510.8812128199995,-344.66054588936885,-504.0919063284628,-296.2369961272287,0.0,4,203,2281.0,76.0,467.0,9,57,5,53
0.11,0.36000000000000015,105.20787953697511,20.967484748215902,5.153606478764536e-06,-3.609929949790601,-2.574587019660018,-3.4187124411833585,-1.4388904940768563,0.0,4,182,190.0,60.0,56.0,7,8,4,5
